Stance,Tweet
0,respondan hagan el favor si? #nosqueremosvivas #niunamenos #vamoslaspibas ya URL …
0,la protagonista del video nuevo de ricky martín es una mujer que se para frente a la policía en una marcha. la mujer esta firme pero sonriente y tiene un pañuelo verde en su cuello. . #seraley ) URL vía USER
0,ni una muerte más por aborto inseguro ! #abortolegal #seraley síguenos en: URL URL URL URL fundacionabortomexico.mktgUSER.com 5336 0520 5264 0582 5574 2382 (55) 5402 2998 01800 838 6787URL
0,"foto del video d la nueva canción de USER #tiburones #seraley tenemos el derecho al aborto legal, seguro y gratuito URL"
0,¿por qué es importante la educación sexual integral? #abortoseguro #educaciónsexual #abortolegal síguenos en: URL URL URL 5336 0520 5264 0582 (55) 3447 0938 01800 838 6787URL
0,#elintermediomujer maría teresa rivera primera mujer refugiada por aborto. condenada a 40 años por un aborto espontáneo en
0,la muerte es producto del aborto clandestino. URL …
0,"no confundir nunca esto con una expresión de fe religiosa. es un acto político de la institución más activa contra los derechos de la mayoría de las mujeres. #abortolegalesvida, no es un problema moral, es salud pública y tiene que ser legal y gratuito URL …"
0,así es... el aborto es un asunto de salud URL …
0,"este miércoles nos vemos en calle!!! aborto legal, seguro y gratuito URL"
0,"gracias compañeras, esta lucha es de todas. URL …"
0,años de lucha. febrero 2020 ya URL
0,"es tarde, pero los abortos clandestinos siguen sucediendo. 41 nuevos abortos en esta última hora. ellos, los responsables USER USER USER USER USER USER USER USER USER"
0,#repost USER • • • • • • háganle por fa va... · · · · · · · · #feminist #feminism #feminismo #feminista #girlpower #feministart #equality #feministas #igualdad #patriarcado #abortolegal #abortolegalya… URL …
0,"a 25 años de beijing sigue siendo un gran desafío el acceso al aborto legal, todavía existen estados, como el salvadoreño, que criminaliza y persigue a mujeres debido a una legislación penal misógina. URL …"
0,"pasó una hora más, recuerden que #sonresponsables de 41 nuevos abortos en clandestinidad: USER USER USER USER USER USER USER"
0,alberto fernández insistirá con el aborto legal en el congreso pero ¿qué habló con el papa francisco? | baires en línea URL …
0,"ricky lo hizo again #abortolegal pd: el tema es horrible, el vídeo también!"
0,me encantaría saber cuántos de ustedes varones cis heterosexuales se ponen el forro todas las veces. y cuántas veces le dijeron a una piba que cojan sin forro porque “no se siente igual”. no me respondan. mentir mentimos todos. pero piénsenlo.
0,cada 1 hora 41 abortos clandestinos se dan lugar en argentina. los responsables: USER USER USER USER USER USER USER USER USER USER USER USER
0,"estudios bien realizados encuentran una y otra vez que el mejor indicador de la #salud mental de una mujer después del #aborto es su salud mental antes del aborto, y que el aborto en sí no tiene ningún impacto en su bienestar psicológico a largo plazo. URL"
0,"totalmente de acuerdo, el #abortolegal no evitará #unvioladorentucamino así como la carencia de #educaciónparatodos es la base de estas atrocidades deshumanizadas"
0,el proyecto de ley está en las calles! #19f junto a USER URL …
0,"“ese ministro ya estuvo antes y repartia preservativos para todos, porque según él, el sida no perdona. yo lo corregí: dios siempre perdona. ahora insiste con leyes aborteras” h aguer. “monseñor” de la plata, encubridor de curas pedófilos y garante de la edad media."
0,"pasó una hora más, recuerden que #sonresponsables de 41 nuevos abortos en clandestinidad: USER USER USER USER USER USER USER"
0,"#michellewilliams agradeció su #goldenglobe diciendo que no habría llegado a donde llegó (""success"") si no hubiera tenido ""el derecho a elegir"" sobre su cuerpo"
0,es un campo de batalla. sobretodo por el pensamiento patriarcal clerical que atraviesa a las mismas mujeres. creo que nuestro mayor obstáculo lo tenemos entre nosotras.
0,"la vía verdadera para salvar las dos vidas es el #abortolegal no lo digo yo, lo dice la 100cia URL …"
0,"¡si a la #interrupciónlegaldelembarazo! ¡sigue adelante, en #fundaciónnaiset estamos para apoyarte! URL 01800 8386787 y 53360520 5554022998 y 5564527241 URL"
0,"primero fue la política. después el telar de la abundancia. ahora la mal llamada astrología. todo va en detrimento del feminismo, y de la mano de las mismas mujeres que dicen luchar por la causa. no sean boludas!"
0,"""investigadores de la universidad de california afirman que interrumpir un embarazo no tiene efectos psicológicos a largo plazo. para ellos, las emociones negativas están asociadas al contexto personal y social"": URL …"
0,"USER prometió en campaña cosas distintas a las que hoy está realizando. #guardianacionalcivil #regularcannabis #abortolegal #justiciatransicional que no ha cumplido. por el contrario, entre militares y evangélicos, cada día este gobierno es más reaccionario."
0,"elongación peneana, gratis, segura y gratuita para todos URL …"
0,"peroo clarooo siempre digo lo mismo cuando se sancionó la ley de divorcio muchas familias regularización su situación,en lo económico y familiar no salieron como locos a divorciarse lo mismo con el matrimonio igualitario,no seamos tan necios"
0,¿y tú cómo reaccionas cuando un #provida comienza a dar sus argumentos? URL 5580362092 5511629980 #seráley #mareaverde ya URL
0,"#lucía fue violada por la pareja de su abuela, y debió batallar para acceder a un #abortolegal. ahora, el responsable fue llevado a #juicio y condenado a 18 años de prisión efectiva por #abusosexual.URL"
0,"pudiendo abrir un debate válido sobre el #abortolegal amparándose (por ejemplo) en brzezinski y el uso del mismo como control natalicio de proletarios; siguen prefiriendo la pelotudez del bebito y diosito y bendiciones y feudalismo del noa. son una venérea, pero social."
0,la semana pasada trump se convirtió en el primer presidente de estados unidos en participar en una marcha contra el derecho al aborto URL por USER
0,"en inglaterra, la nobleza es dueña de la tierra donde está edificada londres y cobra renta por el uso de la misma. acá, se apoderaron de las obras que pagamos todos y cobran derecho de uso. hartos de mantener vagos. URL …"
0,tal vez habría menos abortos si no hubieran violado a las migrantes (desde niñas hasta adultas) en las cárceles improvisadas de trump.
0,hoy es la ponencia de alejandro linares. unámonos a la campaña #miercolesdeaborto #miercolesfeminista USER USER URL
0,"es inhumano; la forma en como abandonaron a ese bebé es responsabilidad de toda la sociedad. no podemos condenar solo a la mujer que fue obligada a parir , tampoco sabemos si ella decidió engendrarlo o si fue obligada. las mujeres tenemos derecho a decidir #abortolegal ya! URL …"
0,"""nuestro consejo a los hombres que genuinamente quieren aprender sobre feminismo es el siguiente: lee y escucha las voces de las mujeres cuando ellas explican cómo se siente en la piel de mujer la misoginia"" URL"
0,"USER presentó ayer el vídeo ""tiburones"". la mujer protagonista aparece con el pañuelo por el #abortolegal de la USER una vez más, #ricky levantando las banderas de las causas que unen (en este caso), a todos los cuerpos gestantes de latinoamérica URL"
0,"y si algo falla, #contasconnosotres USER USER (la mitad de la población, los cis, no tuvo la vivencia de lo que es el sexo con miedo a quedar embarazadx, por eso, secundarizo su opinión cuando a #abortolegal nos referimos) USER …"
0,#19f #pañuelazoenelcongreso2020 USER alli estaremos les USER diseño:USER URL
0,"#undíacomohoy pero de 1892, nacía el poeta y #escritor inglés j.r.r. tolkien. te invitamos a #leer la colección de 3 ejemplares del ""señor de los anillos"" que tenemos para ti. podrás adentrarte en las fosas de moria y vencer al balrog? URL"
0,#seraley #balcarce encuentro de trabajo con compañeras y compañeros de balcarce convocatoria del frente de organizaciones peronistas URL
0,esi para decir. anticonceptivos para no abortar aborto legal para no morir URL
0,"¿riesgo reinita? riesgo gestar y parir. en méxico cdmx es 55.7 veces más probable morir por gestar y parir que por un #abortolegal a nivel nacional 63.7, nuevamente: no mames. URL …"
0,"fragmento de una carta de ítalo calvino, a raíz de la discusión por la legalización del aborto en italia en 1975. parece escrita hoy. URL …"
0,"estudio reveló que la mayoría de las mujeres sienten alivio y satisfacción con su decisión de abortar, a cinco años de haberlo sufrido URL …"
0,"#19f participá con nosotres del pañuelazo federal el 19 de febrero, ""día de acción verde por el derecho al aborto"". desde las 17:30 hs nos este miércoles encontramos en el monumento a la bandera para seguir haciendo historia URL"
0,• hoy exigen respeto por los animales. • hoy la madres asesinan a sus hijos en sus vientres. y son los mismos; los que exigen el
0,buenos días para todos menos para los 38 responsables de los nuevos 41 abortos clandestinos de esta última hora: USER USER USER USER USER USER USER USER USER
0,miren mariquitas: vamos a abortar las veces q se nos cante el culo pq estas carnes somos nosotras! somos cuerpos q resisten el mandato de la maternidad y nos encanta tirar!!!! métanse su moral hipócrita donde les quepa y saquen sus cochinas manos de nuestros cuerpos!
0,¡una de las razones para estar a favor del aborto ! #abortolegal #abortoseguro síguenos en: URL URL URL … URL redes.abortosindolor.2020USER.com 5336 0520 5264 1299 (55) 3447 0938 01800 838 6787URL
0,proyectazo histórico!!!!! se viene el #19f y te contamos un poquito más de quienes nos acompañan en san miguel de tucumán USER y USER USER guada albornoz USER 19hs en el paseo de casa histórica. URL
0,"por si se olvidaron, durante esta hora se realizaron 41 nuevos abortos clandestinos. ¡hagan algo! USER USER USER USER USER USER USER USER USER USER USER"
0,"pasó una hora más, recuerden que #sonresponsables de 41 nuevos abortos en clandestinidad: USER USER USER USER USER USER USER"
0,#reprorightsarehumanrights no se equivoquen: la salud sexual y reproductiva #ssyr son derechos humanos #ddhh. el acceso al aborto seguro es un derecho humano. los derechos reproductivos son derechos humanos sin importar quién sea o dónde viva.
0,verdadera pionera en la lucha por los derechos. respect. URL
0,con las compañeras del pdt catamarca por el #abortolegal2020 #19f #seraley en san fernando del valle de catamarca URL …
0,USER#argentina marchas en todo el país - “#pañuelazo” verde: comienzan a concentrarse frente al congreso para reclamar por el #aborto legal URL … #19f 2020 seguroygratuito ya
0,"despenalización, no. !"
0,"#abortolegal2020 #19f #seraley nos vemos el 19 de febrero para pedir una vez más por la garantía de decidir sobre nuestros cuerpos, para que nuestras maternidades sean deseadas y no obligadas. URL …"
0,¡vamos todxs! URL …
0,"yo me acuerdo de una consigna que fue el cacerolazo del #8a “¡todos a la calle, la república nos necesita! ¡hagamos lío!"
0,"muy interesante: ""en cuanto a la relación entre adscripción religiosa y posición sobre el aborto, hay que destacar que ocho de cada diez católicos y seis de cada diez evangélicos no consideran que debería estar prohibido en todos los casos"" URL …"
0,"no contentos con banalizar los crímenes del nazismo cometidos en el holocausto,también lo hacen con los crímenes de lesa humanidad cometidos por la ultima dictadura cívico militar! mal gusto, negacionismo,fanatismo!! en fin: URL …"
0,"es tarde, pero los abortos clandestinos siguen sucediendo. 41 nuevos abortos en esta última hora. ellos, los responsables USER USER USER USER USER USER USER USER USER"
0,"por si se olvidaron, durante esta hora se realizaron 41 nuevos abortos clandestinos. ¡hagan algo! USER USER USER USER USER USER USER USER USER USER USER"
