Stance,Tweet
1,reminder-tomorrow: regina fonseca on struggle for #reprorights #abortion &amp; strategies to effect change-see u there!
1,my thread on the importance of #reprorights in a majority female nation &amp; dem party. bodily autonomy is our legal right &amp; non-negotiable.
1,women cannot be empowered without access to reproductive health care and bodily autonomy.
1,a privilege to host regina fonseca. inspired to continue our work to realise
1,"ivanka trump, women can't be empowered w/o reproductive health care access &amp; bodily autonomy."
1,don't miss USER talking to USER about USER's sexual assault &amp; #rapeculture. cc USER
1,"hey USER, women cannot be empowered without reproductive health care access and bodily autonomy."
1,abortion access is under attack. if we lose it women will die and go to jail. we must prioritize
1,my thread on #reprorights &amp; progressive politics: women are the majority in america &amp;among progressives.stop saying our rights don't matter.
1,#reprorights advocates applaud federal judge's decision to strike down louisiana abortion restriction
1,plz sign/share/rt open letter 2 dnc stating it's not ok to throw #women's #reprorights under the bus!
1,“my college told me if i spoke about my rape they’d punish me for ‘retaliation.’”
1,proud to co-sponsor sen USER USER's #patchact to ensure access to #reprohealth services
1,hell no USER USER USER #reprorights #womensrights #listenupdnc #onwardtogether no way
1,#rolfharris free #chedevans victim blaming #julianassange rape charges dropped #rapeculture transparent - all in the same week as
1,still got people asking what defines #rapeculture? here's a helpful pyramid to show how it grows &amp; spreads.
1,1 in 4 women. it's not clothing's fault! #rapeculture USER USER
1,"""being angry with someone’s #boundaries reveals an attitude of sexual ."""
1,"while today's hearing is a milestone for the senate, i will not rest until ri's law ensures access to #reprorights. #rhca2017 USER"
1,USER it shouldn't take 50women to come forward to have 1 of them be believed.
1,the only thing that determines if a woman is going to be raped is whether or not she encounters a rapist.
1,rape culture in the christian church - our latest blog from linguist USER
1,or... we could teach people not to rape.
1,i dare y'all to come to USER and watch us play and tell me that shit is tame. USER
1,#rapeculture doesn't begin in your pants. it begins in your mind.
1,USER USER for the millionth time single payer would be disastrous for women's health! don't give the gop more control over funding for
1,today a&amp;b launch a campaign to fund taking #abortionrights for women from #ni to the ecthr
1,"this is why we fight. for #reprorights, for the #socialsafetynet, for #affordablehousing, to #saveourcare. for everything."
1,"huge day for #abortionrights in ni, as USER says: USER judgment due imminently &amp; USER amendment. keep everything crossed!"
1,trump intends to fill #scotus w/far right ideologues like #gorsuch in an attempt to overturn roevwade. #reprorights must be protected. 14/
1,this is phenomenal
1,"in a win for #reprorights, crisis pregnancy centers can no longer lie about potentially offering #abortion services."
1,news and analysis from sky news radio
1,if like me you missed the USER meeting you can catch up here!
1,today we remember the fight for #reprorights #racialjustice and #envirojustice in 2016 and resolve to continue the fight in 2017
1,an important reminder as we discuss the attacks on rights happening right now.
1,facts matter. USER falsely claims USER uses taxpayer money for #abortion care: USER
1,"we’re ready to stand up for #reprorights, immigration &amp; #lgbtq rights. are you with us?"
1,bc i once terminated a pregnancy after an ultrasound showed it was not going to end happily. i want the same #reprorights for my daughter.
1,"in his 1st week, trump has endangered our healthcare, our homes, our #reprorights &amp; now our planet. the american people won’t stand for it."
1,first act by gop congress under trump is shameful attack on women's #reprorights. we must fight to .
1,"we must keep fighting. we cannot, will not and must not accept the gop's anti-woman agenda."
1,"#icymi: i spoke out against hr7 yesterday, an unprecedented attack by the USER on women's ."
1,"“we applaud governments who are standing up for #reprorights &amp; the millions of women we marched last weekend."""
1,trump's only been president for a week and already #reprorights are under a greater threat than they've ever faced.
1,murderers and theocrats at the #womensmarch by USER
1,people should have to pass tests to legislate. if they don't understand biology they shouldn't be allow to vote on
1,we can do this! #teamamerica #nobannowall #reprorights #lgbtrights #climatechangeisreal and on and on we will go for our democracy.
1,want immediate updates on how to take action &amp; fight for #reprorights? sign up for naral alerts →
1,#reprorights now and forever USER USER USER
1,"breaking: norma mccorvey, of roe v. wade fame, dies in katy at 69"
1,".USER attacked #reprorights by repealing hj res 43, which funds access to health care for low-income women."
1,president trump was right about sweden: something did happen friday night.
1,"a woman &amp; her doctor should decide which birth control form is best for her needs, not politicians:"
1,alcohol doesn’t cause rape. perpetrators do. USER
1,lawmakers are still citing thoroughly discredited videos to justify pushing their anti-choice agenda
1,sign: tell USER to stand their ground on
1,"USER you heard it, ladies, when men violate your boundaries w/ their naked bodies, nice girls will get over it."
1,pathetic bastards.
1,a11 help women &amp; girls take charge of their #reprorights. make a commitment to fund USER.
1,what we lose when we give awards to men like
1,"we're wearing suffragette white at #jointsession as a pledge to fight for women's #reprorights, #equalpay, #paidleave &amp; more"
1,".USER &amp; women in congress are wearing suffragette white, pledging to fight for #reprorights, #equalpay, #paidleave &amp; more"
1,"""#rapeculture isn't a thing."" i was then told to ""buy a dictionary"", but that was deleted. this isn't about gender. it's about humanity."
1,she expected a hangover. not rape.
1,it doesn't appear that #gorsuch would overturn #roevwade. does that surprise you?
1,#republican men think it's the government's job to make doctors withhold medical information from women.
1,"glad USER visited cmcw, one of virginia's fantastic independent women's clinics! they're work is critical to #reprorights in va."
1,"republicans shouldn't be defunding #plannedparenthood, they should be thanking them."
1,"no one is so good at anything, even sport, that they get a free pass on rape. no one."
1,"after years of undermining #reprorights, a conservative group is about to give pence a “working for women” award."
1,we're talking children-its sexual violence &amp; assault not prostitution. there is no consent.
1,"if we were to dedicate as much energy to teaching young boys about ""consent"" we would be making progress."
1,#itsonus to challenge #rapeculture and create a #cultureofrespect. #psa USER
1,".USER this #rapeculture advertising is disgusting, triggering and completely unacceptable. take these down immediately."
1,3) USER you demand purity on economic issues but not women's #reprorights. non-starter 4 progs/libs/dems USER USER
1,it's harmful to teach boy children &amp; men that they cannot be trusted alone with women. it denies them agency &amp; responsibility.
1,this's insane acts by #koreans. they will trample national flag of other nation. it's clearly .
